district_name_norm,state_ut_norm,specialty_canonical,demand_score,pop_weighted_demand,driving_needs,n_facilities,n_public,supply_capacity,coverage,unmet_demand,k_specialty,served_share,is_thin_specialty,score_basis,priority_tier,specialty_absent,unmet_intensity
Kasaragod,Kerala,family_medicine,null,null,,5,2,15.0,null,null,null,null,null,null,null,false,null
Bhiwani,Haryana,general_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Guntur,Andhra Pradesh,sleep_medicine,null,null,,4,0,11.0,null,null,null,null,null,null,null,false,null
Kabeerdham,Chhattisgarh,gastroenterology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bareilly,Uttar Pradesh,transplant_surgery,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Meerut,Uttar Pradesh,cornea,null,null,,5,0,14.0,null,null,null,null,null,null,null,false,null
Kannur,Kerala,pediatric_cardiology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Davanagere,Karnataka,emergency_medicine,null,null,,2,1,5.0,null,null,null,null,null,null,null,false,null
Bharatpur,Rajasthan,general_dentistry,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Neemuch,Madhya Pradesh,cornea,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Mahendragarh,Haryana,oral_maxillofacial_surgery,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Shahid Bhagat Singh Nagar,Punjab,neurosurgery,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
New Delhi,NCT of Delhi,endodontics,null,null,,11,0,31.0,null,null,null,null,null,null,null,false,null
Chandigarh,Chandigarh,physical_medicine_rehab,null,null,,5,1,15.0,null,null,null,null,null,null,null,false,null
Surendranagar,Gujarat,general_surgery,null,null,,2,1,6.0,null,null,null,null,null,null,null,false,null
Anugul,Odisha,orthopedic_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Sonitpur,Assam,general_surgery,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Bangalore Rural,Karnataka,plastic_reconstructive_surgery,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Surat,Gujarat,bariatric_metabolic_surgery,null,null,,5,0,15.0,null,null,null,null,null,null,null,false,null
Meerut,Uttar Pradesh,colorectal_surgery,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
Badgam,Jammu & Kashmir,uveitis,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Patiala,Punjab,prosthodontics,null,null,,3,0,6.0,null,null,null,null,null,null,null,false,null
Dakshina Kannada,Karnataka,nephrology,null,null,,11,0,32.0,null,null,null,null,null,null,null,false,null
Basti,Uttar Pradesh,radiology,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
Rewari,Haryana,neurosurgery,null,null,,7,0,19.0,null,null,null,null,null,null,null,false,null
West Tripura,Tripura,neurology,null,null,,4,1,12.0,null,null,null,null,null,null,null,false,null
Jodhpur,Rajasthan,pathology,null,null,,9,1,26.0,null,null,null,null,null,null,null,false,null
Udaipur,Rajasthan,retina_vitreoretinal,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Pali,Rajasthan,refractive_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Rajkot,Gujarat,glaucoma,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Koch Bihar,West Bengal,endodontics,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Sirohi,Rajasthan,nephrology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Ranchi,Jharkhand,infectious_diseases,null,null,,4,1,12.0,null,null,null,null,null,null,null,false,null
Ranchi,Jharkhand,refractive_surgery,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Sangrur,Punjab,critical_care_medicine,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Faridabad,Haryana,endocrine_surgery,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Krishna,Andhra Pradesh,physical_medicine_rehab,null,null,,9,0,24.0,null,null,null,null,null,null,null,false,null
Kheda,Gujarat,orthopedic_surgery,null,null,,5,0,15.0,null,null,null,null,null,null,null,false,null
Dibrugarh,Assam,neurosurgery,null,null,,4,1,12.0,null,null,null,null,null,null,null,false,null
Central,NCT of Delhi,pulmonology,null,null,,3,2,7.0,null,null,null,null,null,null,null,false,null
Baramula,Jammu & Kashmir,general_dentistry,null,null,,2,1,5.0,null,null,null,null,null,null,null,false,null
Hyderabad,Telangana,sports_medicine,null,null,,9,0,24.0,null,null,null,null,null,null,null,false,null
Kozhikode,Kerala,nephrology,null,null,,13,0,36.0,null,null,null,null,null,null,null,false,null
Kangra,Himachal Pradesh,infectious_diseases,null,null,,2,1,6.0,null,null,null,null,null,null,null,false,null
Thrissur,Kerala,geriatric_medicine,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
Mokokchung,Nagaland,maternal_fetal_medicine,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Dimapur,Nagaland,anesthesiology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Valsad,Gujarat,andrology_sexual_medicine,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
Latur,Maharashtra,endodontics,null,null,,5,0,11.0,null,null,null,null,null,null,null,false,null
Virudhunagar,Tamil Nadu,rheumatology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
West Godavari,Andhra Pradesh,radiology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Puducherry,Puducherry,vascular_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Kangra,Himachal Pradesh,general_dentistry,null,null,,3,1,9.0,null,null,null,null,null,null,null,false,null
Indore,Madhya Pradesh,plastic_reconstructive_surgery,null,null,,14,1,40.0,null,null,null,null,null,null,null,false,null
East Godavari,Andhra Pradesh,neurology,null,null,,8,0,24.0,null,null,null,null,null,null,null,false,null
Aligarh,Uttar Pradesh,neurology,null,null,,4,0,12.0,null,null,null,null,null,null,null,false,null
Sirohi,Rajasthan,general_surgery,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Jalor,Rajasthan,neonatology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Bharatpur,Rajasthan,ophthalmology,null,null,,2,1,6.0,null,null,null,null,null,null,null,false,null
Anugul,Odisha,otolaryngology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Moga,Punjab,endodontics,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Pathanamthitta,Kerala,oral_medicine_pathology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Ganganagar,Rajasthan,physical_medicine_rehab,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Solapur,Maharashtra,dermatology,null,null,,4,0,12.0,null,null,null,null,null,null,null,false,null
Kottayam,Kerala,infectious_diseases,null,null,,4,2,12.0,null,null,null,null,null,null,null,false,null
Dhanbad,Jharkhand,pain_medicine,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Dharwad,Karnataka,ophthalmology,null,null,,4,1,10.0,null,null,null,null,null,null,null,false,null
Ambala,Haryana,breast_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Chandrapur,Maharashtra,geriatric_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Shahdara,NCT of Delhi,gastroenterology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Ajmer,Rajasthan,endocrine_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Barnala,Punjab,glaucoma,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Nadia,West Bengal,radiology,null,null,,5,1,15.0,null,null,null,null,null,null,null,false,null
Sahibzada Ajit Singh Nagar,Punjab,child_adolescent_psychiatry,null,null,,3,0,8.0,null,null,null,null,null,null,null,false,null
Ranga Reddy,Telangana,cardiothoracic_surgery,null,null,,4,0,12.0,null,null,null,null,null,null,null,false,null
Ahmadabad,Gujarat,physical_medicine_rehab,null,null,,41,1,112.0,null,null,null,null,null,null,null,false,null
Tiruppur,Tamil Nadu,maternal_fetal_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Mau,Uttar Pradesh,critical_care_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bhilwara,Rajasthan,plastic_reconstructive_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bid,Maharashtra,bariatric_metabolic_surgery,null,null,,2,1,6.0,null,null,null,null,null,null,null,false,null
Warangal Urban,Telangana,family_medicine,null,null,,8,0,19.0,null,null,null,null,null,null,null,false,null
Salem,Tamil Nadu,vascular_surgery,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
East,NCT of Delhi,glaucoma,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Patan,Gujarat,pathology,null,null,,2,1,6.0,null,null,null,null,null,null,null,false,null
Surendranagar,Gujarat,cardiothoracic_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Amritsar,Punjab,geriatric_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Guntur,Andhra Pradesh,endocrine_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Godda,Jharkhand,radiology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Malappuram,Kerala,neuro_ophthalmology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Cachar,Assam,nuclear_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Sangli,Maharashtra,neurology,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
Rae Bareli,Uttar Pradesh,otolaryngology,null,null,,3,1,9.0,null,null,null,null,null,null,null,false,null
Chittoor,Andhra Pradesh,critical_care_medicine,null,null,,5,0,15.0,null,null,null,null,null,null,null,false,null
Mahe,Puducherry,oral_maxillofacial_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Rewari,Haryana,general_surgery,null,null,,10,0,30.0,null,null,null,null,null,null,null,false,null
Raipur,Chhattisgarh,cornea,null,null,,6,0,16.0,null,null,null,null,null,null,null,false,null
Purba Medinipur,West Bengal,pathology,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
Nandurbar,Maharashtra,pathology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Imphal West,Manipur,nephrology,null,null,,3,2,8.0,null,null,null,null,null,null,null,false,null
Gandhinagar,Gujarat,oculoplasty_orbit,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
West Tripura,Tripura,radiology,null,null,,4,0,12.0,null,null,null,null,null,null,null,false,null
Kancheepuram,Tamil Nadu,endodontics,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Gandhinagar,Gujarat,dermatology,null,null,,4,0,12.0,null,null,null,null,null,null,null,false,null
Kolhapur,Maharashtra,pediatric_dentistry,null,null,,3,0,8.0,null,null,null,null,null,null,null,false,null
Munger,Bihar,orthodontics,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
North West,NCT of Delhi,neuro_ophthalmology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Varanasi,Uttar Pradesh,transplant_surgery,null,null,,3,0,7.0,null,null,null,null,null,null,null,false,null
Dehradun,Uttarakhand,vascular_surgery,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Hassan,Karnataka,dermatology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
East Khasi Hills,Meghalaya,general_dentistry,null,null,,6,0,14.0,null,null,null,null,null,null,null,false,null
Jhunjhunun,Rajasthan,pediatric_critical_care,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Sonipat,Haryana,colorectal_surgery,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Budaun,Uttar Pradesh,general_surgery,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Sambhal,Uttar Pradesh,general_dentistry,null,null,,1,0,1.0,null,null,null,null,null,null,null,false,null
Nizamabad,Telangana,retina_vitreoretinal,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Sri Potti Sriramulu Nello,Andhra Pradesh,general_dentistry,null,null,,7,0,19.0,null,null,null,null,null,null,null,false,null
Jaipur,Rajasthan,ocular_oncology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Sahibzada Ajit Singh Nagar,Punjab,gastroenterology,null,null,,13,1,39.0,null,null,null,null,null,null,null,false,null
Bhopal,Madhya Pradesh,nuclear_medicine,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Purbi Singhbhum,Jharkhand,oral_maxillofacial_surgery,null,null,,8,0,22.0,null,null,null,null,null,null,null,false,null
Nashik,Maharashtra,pediatric_surgery,null,null,,12,0,36.0,null,null,null,null,null,null,null,false,null
Purbi Singhbhum,Jharkhand,periodontics,null,null,,4,0,12.0,null,null,null,null,null,null,null,false,null
Amritsar,Punjab,neuro_ophthalmology,null,null,,3,0,8.0,null,null,null,null,null,null,null,false,null
Purbi Singhbhum,Jharkhand,pediatric_dentistry,null,null,,6,0,16.0,null,null,null,null,null,null,null,false,null
Udaipur,Rajasthan,oral_maxillofacial_surgery,null,null,,4,0,10.0,null,null,null,null,null,null,null,false,null
Pudukkottai,Tamil Nadu,prosthodontics,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Kachchh,Gujarat,maternal_fetal_medicine,null,null,,2,0,4.0,null,null,null,null,null,null,null,false,null
Alwar,Rajasthan,dermatology,null,null,,3,0,8.0,null,null,null,null,null,null,null,false,null
Madhubani,Bihar,pathology,null,null,,3,0,8.0,null,null,null,null,null,null,null,false,null
Anand,Gujarat,eye_trauma_emergency,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Gautam Buddha Nagar,Uttar Pradesh,eye_trauma_emergency,null,null,,4,0,12.0,null,null,null,null,null,null,null,false,null
North West,NCT of Delhi,reproductive_endocrinology_infertility,null,null,,8,1,24.0,null,null,null,null,null,null,null,false,null
Pratapgarh,Uttar Pradesh,ophthalmology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Ambala,Haryana,andrology_sexual_medicine,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Shahjahanpur,Uttar Pradesh,gastroenterology,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
Vaishali,Bihar,general_dentistry,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Baghpat,Uttar Pradesh,endodontics,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
North Goa,Goa,gastroenterology,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Faridkot,Punjab,pulmonology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Panipat,Haryana,prosthodontics,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
Koch Bihar,West Bengal,emergency_medicine,null,null,,2,1,6.0,null,null,null,null,null,null,null,false,null
Davanagere,Karnataka,endodontics,null,null,,3,1,9.0,null,null,null,null,null,null,null,false,null
Ambedkar Nagar,Uttar Pradesh,plastic_reconstructive_surgery,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Gurgaon,Haryana,transplant_surgery,null,null,,5,1,15.0,null,null,null,null,null,null,null,false,null
Ranga Reddy,Telangana,pediatric_urology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Bulandshahr,Uttar Pradesh,geriatric_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Aurangabad,Maharashtra,dental_implantology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Chittoor,Andhra Pradesh,palliative_medicine,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Bangalore,Karnataka,breast_surgery,null,null,,7,0,21.0,null,null,null,null,null,null,null,false,null
Nanded,Maharashtra,allergy_immunology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Karnal,Haryana,surgical_oncology,null,null,,5,1,15.0,null,null,null,null,null,null,null,false,null
Bhilwara,Rajasthan,emergency_medicine,null,null,,4,1,11.0,null,null,null,null,null,null,null,false,null
Ganganagar,Rajasthan,transplant_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Fatehabad,Haryana,colorectal_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Thiruvallur,Tamil Nadu,reproductive_endocrinology_infertility,null,null,,10,0,27.0,null,null,null,null,null,null,null,false,null
Faridkot,Punjab,radiology,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
Tumkur,Karnataka,cosmetic_dentistry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Ajmer,Rajasthan,otolaryngology,null,null,,7,0,21.0,null,null,null,null,null,null,null,false,null
Yamunanagar,Haryana,neurosurgery,null,null,,4,0,12.0,null,null,null,null,null,null,null,false,null
Sundargarh,Odisha,general_dentistry,null,null,,7,0,20.0,null,null,null,null,null,null,null,false,null
Allahabad,Uttar Pradesh,prosthodontics,null,null,,7,0,19.0,null,null,null,null,null,null,null,false,null
Warangal Urban,Telangana,pediatric_otolaryngology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Jhabua,Madhya Pradesh,family_medicine,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Shimoga,Karnataka,pediatric_neurology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
North Goa,Goa,physical_medicine_rehab,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Agra,Uttar Pradesh,maternal_fetal_medicine,null,null,,6,0,18.0,null,null,null,null,null,null,null,false,null
Namakkal,Tamil Nadu,colorectal_surgery,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Amritsar,Punjab,endodontics,null,null,,9,0,24.0,null,null,null,null,null,null,null,false,null
Paschim Barddhaman,West Bengal,anesthesiology,null,null,,7,2,21.0,null,null,null,null,null,null,null,false,null
Patiala,Punjab,cardiothoracic_surgery,null,null,,5,2,15.0,null,null,null,null,null,null,null,false,null
Jaipur,Rajasthan,gi_hpb_surgery,null,null,,7,1,21.0,null,null,null,null,null,null,null,false,null
Kottayam,Kerala,oral_maxillofacial_surgery,null,null,,6,1,18.0,null,null,null,null,null,null,null,false,null
Nalbari,Assam,general_surgery,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Purbi Singhbhum,Jharkhand,neurosurgery,null,null,,6,0,18.0,null,null,null,null,null,null,null,false,null
Anantapur,Andhra Pradesh,urology,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Kamrup Metropolitan,Assam,pain_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Akola,Maharashtra,endodontics,null,null,,3,1,9.0,null,null,null,null,null,null,null,false,null
Kancheepuram,Tamil Nadu,radiology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Ambala,Haryana,orthopedic_surgery,null,null,,4,0,11.0,null,null,null,null,null,null,null,false,null
Dewas,Madhya Pradesh,orthodontics,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Surat,Gujarat,pediatric_urology,null,null,,6,0,17.0,null,null,null,null,null,null,null,false,null
Pudukkottai,Tamil Nadu,radiology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Rajkot,Gujarat,plastic_reconstructive_surgery,null,null,,5,0,14.0,null,null,null,null,null,null,null,false,null
Jaipur,Rajasthan,nuclear_medicine,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Sirohi,Rajasthan,emergency_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Jalgaon,Maharashtra,general_surgery,null,null,,13,0,39.0,null,null,null,null,null,null,null,false,null
Latur,Maharashtra,pain_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Aurangabad,Maharashtra,pediatric_urology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
East,NCT of Delhi,otolaryngology,null,null,,9,0,24.0,null,null,null,null,null,null,null,false,null
Solapur,Maharashtra,cardiothoracic_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Imphal East,Manipur,plastic_reconstructive_surgery,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Coimbatore,Tamil Nadu,medical_genetics,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
East,NCT of Delhi,colorectal_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Moradabad,Uttar Pradesh,retina_vitreoretinal,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Muzaffarnagar,Uttar Pradesh,pathology,null,null,,5,0,14.0,null,null,null,null,null,null,null,false,null
Raichur,Karnataka,cosmetic_dentistry,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Idukki,Kerala,pathology,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Lalitpur,Uttar Pradesh,ophthalmology,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Imphal West,Manipur,pulmonology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Valsad,Gujarat,urology,null,null,,3,0,8.0,null,null,null,null,null,null,null,false,null
Medak,Telangana,andrology_sexual_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Udham Singh Nagar,Uttarakhand,general_dentistry,null,null,,3,0,7.0,null,null,null,null,null,null,null,false,null
Sangareddy,Telangana,laboratory_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Sivaganga,Tamil Nadu,orthopedic_surgery,null,null,,5,1,14.0,null,null,null,null,null,null,null,false,null
Ghaziabad,Uttar Pradesh,sports_medicine,null,null,,5,0,14.0,null,null,null,null,null,null,null,false,null
Unnao,Uttar Pradesh,general_dentistry,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Visakhapatnam,Andhra Pradesh,pediatric_cardiology,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Ramanathapuram,Tamil Nadu,maternal_fetal_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Moradabad,Uttar Pradesh,pathology,null,null,,6,0,18.0,null,null,null,null,null,null,null,false,null
Panchkula,Haryana,prosthodontics,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Dhule,Maharashtra,cornea,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Lucknow,Uttar Pradesh,physical_medicine_rehab,null,null,,23,1,68.0,null,null,null,null,null,null,null,false,null
Uttara Kannada,Karnataka,infectious_diseases,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Jalor,Rajasthan,radiology,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
South West,NCT of Delhi,glaucoma,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Ahmadnagar,Maharashtra,breast_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Deoghar,Jharkhand,general_dentistry,null,null,,8,0,18.0,null,null,null,null,null,null,null,false,null
Hoshiarpur,Punjab,neurology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Srikakulam,Andhra Pradesh,dermatology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Siddipet,Telangana,ophthalmology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Rae Bareli,Uttar Pradesh,cardiothoracic_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Palamu,Jharkhand,orthodontics,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Murshidabad,West Bengal,pediatric_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Chandrapur,Maharashtra,dermatology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Nashik,Maharashtra,radiation_oncology,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Panchkula,Haryana,pulmonology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Chennai,Tamil Nadu,endocrine_surgery,null,null,,2,0,6.0,null,null,null,null,null,null,null,false,null
Dadra & Nagar Haveli,Dadra and Nagar Haveli & Daman and Diu,neonatology,null,null,,1,1,3.0,null,null,null,null,null,null,null,false,null
Sahibzada Ajit Singh Nagar,Punjab,retina_vitreoretinal,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
South East,NCT of Delhi,allergy_immunology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Gurgaon,Haryana,oral_medicine_pathology,null,null,,6,0,18.0,null,null,null,null,null,null,null,false,null
Thrissur,Kerala,oculoplasty_orbit,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Y.S.R.,Andhra Pradesh,pediatric_critical_care,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Khargone (West Nimar),Madhya Pradesh,orthodontics,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Malappuram,Kerala,cornea,null,null,,3,0,8.0,null,null,null,null,null,null,null,false,null
Nagpur,Maharashtra,prosthetics_orthotics_rehab,null,null,,2,0,5.0,null,null,null,null,null,null,null,false,null
Sirohi,Rajasthan,oral_maxillofacial_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Krishna,Andhra Pradesh,neonatology,null,null,,8,0,23.0,null,null,null,null,null,null,null,false,null
Yamunanagar,Haryana,oculoplasty_orbit,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Faridabad,Haryana,prosthetics_orthotics_rehab,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Gadag,Karnataka,sleep_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Shahdol,Madhya Pradesh,neurology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Shahdara,NCT of Delhi,infectious_diseases,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Raichur,Karnataka,general_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bhilwara,Rajasthan,endodontics,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Devbhumi Dwarka,Gujarat,pathology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Koraput,Odisha,anesthesiology,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
East Godavari,Andhra Pradesh,nuclear_medicine,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
North Goa,Goa,pediatric_cardiology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Korba,Chhattisgarh,orthopedic_surgery,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Hoshiarpur,Punjab,eye_trauma_emergency,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Gir Somnath,Gujarat,family_medicine,null,null,,2,1,2.0,null,null,null,null,null,null,null,false,null
Maldah,West Bengal,dermatology,null,null,,3,1,9.0,null,null,null,null,null,null,null,false,null
Kottayam,Kerala,cornea,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Bathinda,Punjab,maternal_fetal_medicine,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
North West,NCT of Delhi,glaucoma,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Ratnagiri,Maharashtra,maternal_fetal_medicine,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Gorakhpur,Uttar Pradesh,neuro_ophthalmology,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Aurangabad,Bihar,family_medicine,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
Kancheepuram,Tamil Nadu,dermatology,null,null,,3,0,9.0,null,null,null,null,null,null,null,false,null
Mathura,Uttar Pradesh,family_medicine,null,null,,6,0,12.0,null,null,null,null,null,null,null,false,null
Jhunjhunun,Rajasthan,plastic_reconstructive_surgery,null,null,,1,0,3.0,null,null,null,null,null,null,null,false,null
Dharwad,Karnataka,endodontics,null,null,,1,0,2.0,null,null,null,null,null,null,null,false,null
